지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
159,부산,2023-04-30 01:00,12.6,,7.2,270,65,998,,,,8,13.7
159,부산,2023-04-30 02:00,11.9,,5.4,250,70,998.4,,,,5,13
159,부산,2023-04-30 03:00,11.5,,5.6,250,69,998.5,,,,0,12.4
159,부산,2023-04-30 04:00,10.8,,2.2,90,71,998.6,,,,1,11.8
159,부산,2023-04-30 05:00,10.4,,1.5,110,69,999.3,,,,1,11.3
159,부산,2023-04-30 06:00,10.5,,2.4,320,64,1000,0,.01,,0,11.3
159,부산,2023-04-30 07:00,11.6,,1.9,290,55,1000.8,.5,.35,,0,13.3
159,부산,2023-04-30 08:00,14.1,,1.6,230,49,1001.4,1,1.06,,0,22
159,부산,2023-04-30 09:00,15.1,,2.5,290,41,1001.9,1,2.01,,0,23.1
159,부산,2023-04-30 10:00,16.4,,3.6,290,41,1002.2,1,2.72,,0,25
159,부산,2023-04-30 11:00,18.3,,3.1,270,44,1002,1,3.25,,0,32.7
159,부산,2023-04-30 12:00,17.8,,5.3,180,50,1001.7,1,3.56,,0,35.6
159,부산,2023-04-30 13:00,17.1,,6.6,200,50,1001.6,1,3.67,,0,35.3
159,부산,2023-04-30 14:00,17.9,,6.5,200,54,1001.2,1,3.53,,0,35.6
159,부산,2023-04-30 15:00,18.2,,5.6,200,46,1001,1,3.14,,0,34.8
159,부산,2023-04-30 16:00,17.9,,5.5,200,60,1000.8,1,2.53,,1,31.6
159,부산,2023-04-30 17:00,18.3,,5.2,230,57,1000.8,1,1.76,,5,22.7
159,부산,2023-04-30 18:00,16.9,,5.1,200,63,1001.1,1,1.03,,5,20
159,부산,2023-04-30 19:00,16.8,,4.4,200,60,1001.3,.6,.27,,1,18
159,부산,2023-04-30 20:00,16,,4.9,230,64,1001.7,0,0,,2,16.9
159,부산,2023-04-30 21:00,15.7,,3.3,250,64,1002.5,,,,0,15.8
159,부산,2023-04-30 22:00,15.3,,4.3,250,68,1002.9,,,,0,15.5
159,부산,2023-04-30 23:00,15.6,,6,250,63,1002.6,,,,0,15.5
159,부산,2023-05-01 00:00,15.1,,6.6,270,65,1002.9,,,,0,15.2
162,통영,2023-04-29 01:00,17.2,1.3,5.6,200,95,1010,,,,8,17.5
162,통영,2023-04-29 02:00,17.2,1.3,6.8,200,96,1009.1,,,,9,17.5
162,통영,2023-04-29 03:00,16.6,2.2,5.1,200,98,1007.8,,,,7,17.3
162,통영,2023-04-29 04:00,16.8,.5,7.1,200,95,1006.9,,,,10,17.2
162,통영,2023-04-29 05:00,16.7,.2,8.7,200,96,1006.5,,,,9,17.1
162,통영,2023-04-29 06:00,16.7,.6,9.5,200,97,1006.1,0,0,,8,17
162,통영,2023-04-29 07:00,16.6,.7,7.5,200,97,1006,0,.02,,8,17.1
162,통영,2023-04-29 08:00,16.9,,6.7,200,97,1005.8,0,.08,,10,17.3
162,통영,2023-04-29 09:00,17.4,.1,3.8,200,97,1005.3,0,.18,,10,18
162,통영,2023-04-29 10:00,18.1,,4.3,230,96,1004.6,0,.36,,9,19.3
162,통영,2023-04-29 11:00,17.8,,3.7,230,95,1004.3,0,.39,,10,19.5
162,통영,2023-04-29 12:00,17.9,,2.5,270,92,1003.5,0,.54,,10,20.2
162,통영,2023-04-29 13:00,18.2,,3.7,270,90,1002.9,0,.85,,10,20.6
162,통영,2023-04-29 14:00,17.6,1.4,3.1,250,93,1002.4,0,.42,,10,20.1
162,통영,2023-04-29 15:00,16.8,3.3,3.1,270,96,1002.1,0,.33,,10,18.9
162,통영,2023-04-29 16:00,16.6,1.4,4.3,270,96,1001.7,0,.28,,10,18.5
162,통영,2023-04-29 17:00,16.5,1,3.1,250,95,1002,0,.21,,10,18.1
162,통영,2023-04-29 18:00,15.7,1.1,3.1,320,83,1001.6,0,.12,,10,17.2
162,통영,2023-04-29 19:00,15.4,0,2,250,88,1002,0,.05,,10,16.5
162,통영,2023-04-29 20:00,14.9,,2.9,320,83,1002.6,0,0,,9,15.5
162,통영,2023-04-29 21:00,14.9,,3.4,320,77,1003.4,,,,9,14.9
162,통영,2023-04-29 22:00,13.8,,4,360,67,1003.9,,,,9,13.7
162,통영,2023-04-29 23:00,12.3,,3,360,69,1004.9,,,,6,12.4
162,통영,2023-04-30 00:00,11.5,,2.2,20,74,1004.9,,,,7,11.9
162,통영,2023-04-30 01:00,11.2,,1.6,340,75,1005.1,,,,6,11.5
162,통영,2023-04-30 02:00,10.6,,2.2,20,79,1005.7,,,,7,11.1
162,통영,2023-04-30 03:00,9.9,,3.3,50,83,1005.6,,,,5,10.4
162,통영,2023-04-30 04:00,10.5,,3.6,270,65,1005.8,,,,4,9.9
162,통영,2023-04-30 05:00,10.4,,4,360,63,1006.2,,,,3,9.4
162,통영,2023-04-30 06:00,10.3,,2.6,320,58,1006.9,0,0,,0,9.2
162,통영,2023-04-30 07:00,11.2,,2.9,320,68,1007.2,.1,.18,,0,9.6
162,통영,2023-04-30 08:00,13.8,,2.2,340,57,1007.7,1,1.14,,0,11.4
162,통영,2023-04-30 09:00,14.3,,4.2,250,57,1008,1,1.91,,0,19
162,통영,2023-04-30 10:00,15.9,,3,230,51,1008.3,1,2.58,,0,24.4
162,통영,2023-04-30 11:00,16.4,,4.9,230,51,1008.3,1,3.11,,0,26.9
162,통영,2023-04-30 12:00,16.9,,4.1,270,43,1008.1,1,3.44,,0,28.1
162,통영,2023-04-30 13:00,18.2,,5.6,230,35,1007.7,1,3.58,,0,28.1
162,통영,2023-04-30 14:00,18.3,,4.8,230,43,1007.2,1,3.41,,0,27.8
162,통영,2023-04-30 15:00,18.8,,2.9,250,49,1007.3,1,3.02,,0,26.4
162,통영,2023-04-30 16:00,18.6,,4.5,230,52,1006.9,1,2.44,,0,23.4
162,통영,2023-04-30 17:00,18.4,,3.6,250,54,1007.1,1,1.78,,4,20.8
162,통영,2023-04-30 18:00,17.4,,3.7,270,54,1007.2,1,.98,,5,18.1
162,통영,2023-04-30 19:00,16.2,,3.8,270,60,1007.4,.6,.24,,0,16
162,통영,2023-04-30 20:00,15.9,,4.4,250,65,1007.9,0,0,,0,14.9
162,통영,2023-04-30 21:00,15.5,,1.8,320,63,1008.7,,,,0,14.3
162,통영,2023-04-30 22:00,15.6,,2.3,250,59,1009.3,,,,0,13.7
162,통영,2023-04-30 23:00,15.2,,2.1,270,58,1009.4,,,,0,13.1
162,통영,2023-05-01 00:00,14.6,,1.8,290,58,1009.6,,,,0,12.6
165,목포,2023-04-29 01:00,17.4,.1,3.4,160,92,1007,,,,10,16.5
165,목포,2023-04-29 02:00,17,1.2,2.5,160,95,1005.8,,,,10,16.4
165,목포,2023-04-29 03:00,16.7,.1,2.6,160,95,1004.8,,,,10,16.4
165,목포,2023-04-29 04:00,16.7,.1,3.5,160,96,1004,,,,7,16.4
165,목포,2023-04-29 05:00,16.8,.1,3.5,160,96,1003.6,,,,8,16.3
165,목포,2023-04-29 06:00,16.7,.1,1.3,180,97,1003.5,0,0,,10,16.3
165,목포,2023-04-29 07:00,16.5,0,1.2,110,98,1003.2,0,.03,,9,16.5
165,목포,2023-04-29 08:00,16.3,,2.4,180,97,1003.4,0,.13,,9,16.9
165,목포,2023-04-29 09:00,16.2,,2.5,160,97,1003.3,0,.24,,10,17.3
165,목포,2023-04-29 10:00,15.8,,1.5,250,97,1003.5,0,.21,,10,17.2
165,목포,2023-04-29 11:00,15.1,,2.5,250,97,1003.9,0,.26,,10,16.5
165,목포,2023-04-29 12:00,14.9,.5,3.1,250,97,1003.5,0,.14,,10,16.2
165,목포,2023-04-29 13:00,14.4,.2,3.9,270,97,1003.2,0,.16,,10,16.1
165,목포,2023-04-29 14:00,14.3,1.3,.7,180,96,1002.5,0,.21,,10,16.3
165,목포,2023-04-29 15:00,13.4,.4,5.8,270,96,1003.4,0,.24,,10,15.5
165,목포,2023-04-29 16:00,12.4,.3,3.8,290,97,1002.8,0,.21,,10,14.7
165,목포,2023-04-29 17:00,12.3,0,5.9,320,90,1003.3,0,.23,,10,14.4
165,목포,2023-04-29 18:00,12.7,,5.9,320,83,1004,0,.44,,8,13.9
165,목포,2023-04-29 19:00,11.8,,4.7,320,87,1004.6,0,.15,,8,12.7
165,목포,2023-04-29 20:00,11.3,,5.7,320,83,1005.5,0,.01,,7,11.4
165,목포,2023-04-29 21:00,10.7,,8.3,340,78,1006.1,,,,5,10.1
165,목포,2023-04-29 22:00,9.9,,6,320,83,1007,,,,7,9.7
165,목포,2023-04-29 23:00,9.8,,7.3,320,81,1006.8,,,,6,9.3
165,목포,2023-04-30 00:00,10,,5.2,320,79,1007.5,,,,8,10
165,목포,2023-04-30 01:00,9.8,,6.7,290,78,1007.4,,,,6,8.8
165,목포,2023-04-30 02:00,9.3,,4.4,320,80,1007.2,,,,4,8.6
165,목포,2023-04-30 03:00,9,,3.4,340,82,1007.2,,,,0,8.2
165,목포,2023-04-30 04:00,8.5,,.7,270,84,1007.2,,,,0,7.8
165,목포,2023-04-30 05:00,8.2,,1,250,85,1007.6,,,,0,7.3
165,목포,2023-04-30 06:00,8.4,,1.7,360,86,1007.7,0,0,,0,7.2
165,목포,2023-04-30 07:00,8.9,,.1,0,85,1007.9,.7,.31,,0,8.4
165,목포,2023-04-30 08:00,10.9,,1.3,270,80,1008.4,1,1.02,,0,10.5
165,목포,2023-04-30 09:00,12,,2.4,250,75,1008.6,1,1.82,,0,14.8
165,목포,2023-04-30 10:00,13.4,,2.6,250,70,1009,1,2.54,,0,20.3
165,목포,2023-04-30 11:00,14.8,,2.4,250,61,1008.6,1,3.1,,0,26
165,목포,2023-04-30 12:00,15.9,,2.5,230,50,1008.3,1,3.46,,0,28.7
165,목포,2023-04-30 13:00,16.6,,3.9,230,47,1007.8,1,3.57,,0,29.6
165,목포,2023-04-30 14:00,16.6,,5.3,230,39,1007.5,1,3.46,,0,30
165,목포,2023-04-30 15:00,16.8,,5.6,230,41,1007.6,1,3.11,,0,29.5
165,목포,2023-04-30 16:00,17,,6.3,230,45,1007.3,1,2.56,,0,27.2
165,목포,2023-04-30 17:00,16.9,,4.7,230,54,1007.1,1,1.83,,0,23.6
165,목포,2023-04-30 18:00,16.1,,4.8,200,59,1007.3,1,1.07,,0,18.8
165,목포,2023-04-30 19:00,14.9,,4.2,200,65,1007.5,.7,.34,,0,15.7
165,목포,2023-04-30 20:00,14,,3.7,200,69,1007.8,0,.02,,0,13.9
165,목포,2023-04-30 21:00,13.4,,3.5,200,73,1008.4,,,,0,12.9
165,목포,2023-04-30 22:00,13.3,,3.1,200,72,1008.8,,,,0,12.1
165,목포,2023-04-30 23:00,13.3,,2.9,180,68,1008.8,,,,0,11.6
165,목포,2023-05-01 00:00,13.5,,2.5,180,62,1009,,,,0,11.2
168,여수,2023-04-29 01:00,17.9,1,8.2,200,92,1005.2,,,,10,17.1
168,여수,2023-04-29 02:00,17.7,.7,6.8,200,93,1004.3,,,,10,17.1
168,여수,2023-04-29 03:00,18.3,2.5,9,200,92,1002.7,,,,10,17.2
168,여수,2023-04-29 04:00,17.7,.5,8.6,200,94,1002.2,,,,10,17.2
168,여수,2023-04-29 05:00,17.2,.3,6.8,200,96,1001.8,,,,9,17
168,여수,2023-04-29 06:00,16.9,,5.2,230,96,1001.7,0,0,,10,16.8
168,여수,2023-04-29 07:00,16.9,,5.1,230,97,1001.6,0,.03,,10,17
168,여수,2023-04-29 08:00,16.8,,2.5,230,97,1001.3,0,.09,,10,17.3
168,여수,2023-04-29 09:00,16.8,,3.4,230,97,1001.1,0,.17,,10,17.8
168,여수,2023-04-29 10:00,17.1,,3.5,230,98,1000.4,0,.41,,10,19.4
168,여수,2023-04-29 11:00,17.2,,4.9,230,96,1000,0,.57,,10,19.9
168,여수,2023-04-29 12:00,17.8,,4.3,230,94,999.4,0,.84,,10,24.1
168,여수,2023-04-29 13:00,17.3,0,5.2,230,95,999.2,0,.66,,10,19.8
168,여수,2023-04-29 14:00,16.8,1.6,6.3,230,96,998.8,0,.35,,10,18.3
168,여수,2023-04-29 15:00,17.1,.9,5.2,250,92,998.3,0,.32,,10,18.5
168,여수,2023-04-29 16:00,16.8,1.1,6.5,270,89,998.3,0,.22,,10,17.4
168,여수,2023-04-29 17:00,15.7,1.1,6.7,270,83,998.4,0,.21,,10,16.1
168,여수,2023-04-29 18:00,15.1,.5,4.9,270,85,998.6,0,.16,,10,15.5
168,여수,2023-04-29 19:00,14.8,0,6.7,250,86,998.7,0,.1,,10,14.4
168,여수,2023-04-29 20:00,14.1,,6.3,290,77,999.7,0,.01,,10,13
168,여수,2023-04-29 21:00,13,,8.1,320,70,1000.8,,,,8,11.5
168,여수,2023-04-29 22:00,12.1,,6.1,290,68,1001.4,,,,6,10
168,여수,2023-04-29 23:00,11.5,,3.3,270,70,1001.5,,,,4,9.3
168,여수,2023-04-30 00:00,11.2,,4.5,270,73,1001.8,,,,3,8.8
168,여수,2023-04-30 01:00,10.7,,8.7,320,70,1001.8,,,,4,8.4
168,여수,2023-04-30 02:00,10,,4.6,270,72,1002.2,,,,6,7.7
168,여수,2023-04-30 03:00,9.9,,5.9,290,70,1002.4,,,,5,7.3
168,여수,2023-04-30 04:00,9.6,,6.7,320,69,1002.6,,,,3,7
168,여수,2023-04-30 05:00,9.5,,8.4,320,70,1002.7,,,,0,6.7
168,여수,2023-04-30 06:00,9.5,,7.9,320,68,1003.3,0,.01,,0,6.7
168,여수,2023-04-30 07:00,9.9,,8.3,320,66,1003.8,.8,.31,,0,7.5
168,여수,2023-04-30 08:00,11.8,,6.4,320,59,1004.1,1,.99,,0,13.3
168,여수,2023-04-30 09:00,13.7,,4.6,320,52,1004.4,1,1.92,,0,19
168,여수,2023-04-30 10:00,15.6,,3.4,320,47,1004.7,1,2.61,,0,25.4
168,여수,2023-04-30 11:00,17.3,,5.4,320,40,1004.6,1,3.15,,0,27.4
168,여수,2023-04-30 12:00,18.2,,3.9,270,42,1004.3,1,3.49,,0,30.7
168,여수,2023-04-30 13:00,17.9,,5.6,200,49,1003.9,1,3.59,,0,28.6
168,여수,2023-04-30 14:00,17.3,,6.7,200,57,1003.3,1,3.43,,0,27
168,여수,2023-04-30 15:00,17.3,,8.2,200,58,1003.2,1,3.05,,0,26.9
168,여수,2023-04-30 16:00,17.3,,7.8,230,59,1003,1,2.51,,0,24.4
168,여수,2023-04-30 17:00,17.7,,7,230,56,1003.1,1,1.78,,0,21.9
168,여수,2023-04-30 18:00,19,,5.7,270,33,1003.3,1,1.01,,0,17.5
168,여수,2023-04-30 19:00,18.1,,5.9,270,36,1003.9,.7,.29,,0,13.7
168,여수,2023-04-30 20:00,16.8,,5.4,270,42,1004.3,0,.01,,0,11.9
168,여수,2023-04-30 21:00,16.2,,6.5,270,44,1005.2,,,,0,11.2
168,여수,2023-04-30 22:00,15.4,,6.3,270,47,1005.8,,,,0,10.5
168,여수,2023-04-30 23:00,14.8,,7,270,51,1005.8,,,,0,10.2
168,여수,2023-05-01 00:00,14.4,,6.1,270,53,1006,,,,0,9.8
169,흑산도,2023-04-29 01:00,13.4,,6,180,99,1002.5,,,,10,14.2
169,흑산도,2023-04-29 02:00,13.4,0,7,180,99,1001.2,,,,10,14.3
169,흑산도,2023-04-29 03:00,13.5,,7.3,180,99,999.6,,,,10,14.1
169,흑산도,2023-04-29 04:00,12.4,,4.5,180,99,999.9,,,,10,14.1
169,흑산도,2023-04-29 05:00,13.2,,2.2,180,99,999.2,,,,10,14.1
169,흑산도,2023-04-29 06:00,12.1,,5.8,180,99,998.9,0,.01,,10,13.9
169,흑산도,2023-04-29 07:00,12.2,,3.3,180,99,999,0,.07,,10,14
169,흑산도,2023-04-29 08:00,13.1,,2.3,200,99,999.4,0,.24,,10,14.8
169,흑산도,2023-04-29 09:00,13.7,,1.8,200,99,999.6,0,.56,,10,16.2
169,흑산도,2023-04-29 10:00,14.4,0,2.4,290,99,999.9,0,.57,,10,16.3
169,흑산도,2023-04-29 11:00,13.8,.6,1.6,320,99,999.7,0,.36,,10,15.9
169,흑산도,2023-04-29 12:00,13.5,.3,3.8,320,99,999.8,0,.31,,10,15.8
169,흑산도,2023-04-29 13:00,14.2,.7,1.9,320,99,999.3,0,.32,,10,15.9
169,흑산도,2023-04-29 14:00,11.9,0,4.7,320,99,999.5,0,.32,,10,15
169,흑산도,2023-04-29 15:00,12.3,0,4.5,320,99,999.5,0,.51,,10,15.8
169,흑산도,2023-04-29 16:00,11.8,,4.5,320,99,999.8,0,.71,,10,15.9
169,흑산도,2023-04-29 17:00,12.1,,5.4,320,87,1000.1,.7,1.43,,8,17.4
169,흑산도,2023-04-29 18:00,11.1,,6.3,320,86,1000.3,.2,.73,,9,14.7
169,흑산도,2023-04-29 19:00,10.7,,6.6,340,89,1001,.1,.27,,9,13.2
169,흑산도,2023-04-29 20:00,10.3,,9,340,84,1001.9,0,.05,,6,11.9
169,흑산도,2023-04-29 21:00,10,,9.7,340,82,1002.7,,,,4,11.2
169,흑산도,2023-04-29 22:00,9.7,,7.8,340,86,1003.2,,,,8,10.8
169,흑산도,2023-04-29 23:00,9.6,,8.2,340,83,1003.3,,,,2,10.3
169,흑산도,2023-04-30 00:00,9.3,,6.1,340,87,1003.8,,,,0,10
169,흑산도,2023-04-30 01:00,9.2,,4.1,340,90,1003.9,,,,3,9.9
169,흑산도,2023-04-30 02:00,9.2,,4.7,320,91,1003.3,,,,0,9.7
169,흑산도,2023-04-30 03:00,9.4,,2.4,320,84,1003.4,,,,0,9.4
169,흑산도,2023-04-30 04:00,9.8,,2.7,270,75,1003.3,,,,0,9.2
169,흑산도,2023-04-30 05:00,9.5,,1.7,230,76,1003.5,,,,0,9
169,흑산도,2023-04-30 06:00,9.9,,1.1,200,74,1003.6,0,.01,,0,8.8
169,흑산도,2023-04-30 07:00,11.8,,1.1,290,69,1003.9,.8,.34,,2,9.8
169,흑산도,2023-04-30 08:00,13.2,,2,250,66,1004.5,1,1.05,,0,11.7
169,흑산도,2023-04-30 09:00,14.1,,3.7,200,80,1004.4,1,1.9,,0,15
169,흑산도,2023-04-30 10:00,15.1,,3.7,200,76,1004.5,1,2.63,,0,20.1
169,흑산도,2023-04-30 11:00,16.9,,4.5,180,66,1004.3,1,3.15,,0,25.4
169,흑산도,2023-04-30 12:00,19,,3.8,200,40,1004.1,1,3.5,,0,28.6
169,흑산도,2023-04-30 13:00,18.1,,5.3,230,40,1003.4,1,3.62,,0,30
169,흑산도,2023-04-30 14:00,18.4,,5.2,230,47,1003,1,3.43,,0,30.2
169,흑산도,2023-04-30 15:00,18.1,,4.4,250,44,1002.9,1,3.12,,0,29.4
169,흑산도,2023-04-30 16:00,17.5,,3.9,250,49,1002.7,1,2.58,,0,27.2
169,흑산도,2023-04-30 17:00,17,,3.8,270,49,1002.5,1,1.9,,0,24.6
169,흑산도,2023-04-30 18:00,16.1,,3.5,250,50,1002.5,1,1.12,,0,18
169,흑산도,2023-04-30 19:00,15.2,,4.8,230,51,1002.9,.9,.38,,0,15.8
169,흑산도,2023-04-30 20:00,15.1,,4.8,230,48,1003.3,0,.02,,0,14.4
169,흑산도,2023-04-30 21:00,15.4,,6.5,230,44,1003.8,,,,0,13.8
169,흑산도,2023-04-30 22:00,15.8,,5.2,230,41,1004.4,,,,0,13.5
169,흑산도,2023-04-30 23:00,16,,6.7,230,41,1004.4,,,,0,13.3
169,흑산도,2023-05-01 00:00,15.5,,3.7,270,47,1005.1,,,,0,13
170,완도,2023-04-29 01:00,16.9,2.5,1.1,320,98,1008.3,,,,9,16.1
170,완도,2023-04-29 02:00,16.5,.5,.9,20,99,1007.4,,,,7,16
170,완도,2023-04-29 03:00,16.6,,.2,0,99,1006.3,,,,8,16
170,완도,2023-04-29 04:00,16.7,.1,1,90,99,1005.7,,,,9,16
170,완도,2023-04-29 05:00,17,,1.9,110,99,1005.1,,,,6,16.1
170,완도,2023-04-29 06:00,17.3,,1.2,340,99,1005,0,,,8,16.2
170,완도,2023-04-29 07:00,17.1,,2.6,250,99,1004.7,0,,,7,16.7
170,완도,2023-04-29 08:00,17.9,,1.6,200,97,1005,0,,,9,17.9
170,완도,2023-04-29 09:00,18.1,,.4,0,96,1004.7,0,,,10,19.7
170,완도,2023-04-29 10:00,19.2,,1.5,200,89,1004.5,0,,,10,23.8
170,완도,2023-04-29 11:00,17.5,,4.8,250,95,1004.3,0,,,10,20.1
170,완도,2023-04-29 12:00,17.2,0,4.5,250,94,1004.1,0,,,10,21.4
170,완도,2023-04-29 13:00,16.7,.4,3.4,270,95,1004,0,,,10,19.1
170,완도,2023-04-29 14:00,16.8,.2,3.6,270,94,1003.5,0,,,10,19.6
170,완도,2023-04-29 15:00,15.6,.9,3,270,93,1003.5,0,,,10,16.9
170,완도,2023-04-29 16:00,15.1,.6,5,290,91,1003.6,0,,,10,15.9
170,완도,2023-04-29 17:00,14.4,1.3,3.2,270,95,1003.6,0,,,10,15.5
170,완도,2023-04-29 18:00,14,0,3.9,290,90,1004.1,0,,,10,14.8
170,완도,2023-04-29 19:00,13.3,,4.6,290,78,1004.8,0,,,9,12.7
170,완도,2023-04-29 20:00,12.7,,5.6,290,78,1005.7,0,,,9,11.4
170,완도,2023-04-29 21:00,12.2,,5.5,290,79,1006.5,,,,9,10.9
170,완도,2023-04-29 22:00,11.6,,4.2,320,74,1007.4,,,,6,9.5
170,완도,2023-04-29 23:00,10.8,,6,290,76,1007.1,,,,7,8.5
170,완도,2023-04-30 00:00,10.7,,4.1,320,73,1007.3,,,,6,8
170,완도,2023-04-30 01:00,10.6,,3.4,320,75,1007.7,,,,8,7.8
170,완도,2023-04-30 02:00,10.7,,2.7,320,75,1007.7,,,,6,7.5
170,완도,2023-04-30 03:00,10.6,,3,320,71,1007.8,,,,3,7.2
170,완도,2023-04-30 04:00,10.2,,1.9,320,75,1007.9,,,,0,6.9
170,완도,2023-04-30 05:00,9.3,,1.6,290,79,1008.4,,,,0,6.5
170,완도,2023-04-30 06:00,9.2,,2.6,230,81,1008.9,0,,,0,6.2
170,완도,2023-04-30 07:00,10.4,,2.7,270,76,1009,.4,,,0,7.4
170,완도,2023-04-30 08:00,12.2,,2.8,270,72,1009.5,1,,,0,11.1
170,완도,2023-04-30 09:00,14.1,,2.5,270,65,1009.6,1,,,0,15.6
170,완도,2023-04-30 10:00,15.6,,3.1,290,57,1009.7,1,,,0,23.8
170,완도,2023-04-30 11:00,17.3,,3,270,51,1009.9,1,,,0,28.9
170,완도,2023-04-30 12:00,18.4,,3.6,270,42,1009.3,1,,,0,32
170,완도,2023-04-30 13:00,19.3,,3.9,290,44,1008.6,1,,,0,33
170,완도,2023-04-30 14:00,19.8,,4.2,290,41,1008.5,1,,,0,33
170,완도,2023-04-30 15:00,19.4,,4.5,270,37,1008.4,1,,,0,30.9
170,완도,2023-04-30 16:00,18.5,,4.6,250,35,1008.4,1,,,0,23
170,완도,2023-04-30 17:00,17.8,,4.5,250,35,1008.5,1,,,0,21
170,완도,2023-04-30 18:00,17.2,,2.5,250,49,1008.7,.9,,,0,16.4
170,완도,2023-04-30 19:00,15.3,,2.3,250,59,1008.9,.7,,,0,13.6
170,완도,2023-04-30 20:00,14.6,,3,250,62,1009.2,0,,,0,11.7
170,완도,2023-04-30 21:00,14.4,,3.4,250,61,1010,,,,0,10.8
170,완도,2023-04-30 22:00,15.1,,3.5,250,55,1010.2,,,,0,10.4
170,완도,2023-04-30 23:00,15.1,,4.6,250,53,1010.2,,,,0,9.9
170,완도,2023-05-01 00:00,15.4,,4.7,250,49,1010.2,,,,0,9.7
172,고창,2023-04-29 01:00,17.8,,3.8,160,74,1005.9,,,,4,16.2
172,고창,2023-04-29 02:00,17.8,0,3.4,140,77,1004.9,,,,10,16.3
172,고창,2023-04-29 03:00,16.9,.6,1.5,160,87,1003.5,,,,10,16.1
172,고창,2023-04-29 04:00,16.8,.7,3.1,160,86,1002.6,,,,10,16.1
172,고창,2023-04-29 05:00,17.1,,2.1,140,85,1002.3,,,,6,16.2
172,고창,2023-04-29 06:00,17.1,,1.8,180,88,1002.1,0,0,,6,16.2
172,고창,2023-04-29 07:00,17.5,,3.5,200,85,1002,0,.07,,9,16.6
172,고창,2023-04-29 08:00,17.8,,3.5,180,84,1001.7,0,.21,,9,17.3
172,고창,2023-04-29 09:00,17.7,,3.8,200,84,1001.8,0,.2,,10,17.2
172,고창,2023-04-29 10:00,17.2,,3.5,200,86,1001.9,0,.17,,10,17.1
172,고창,2023-04-29 11:00,16.5,.4,4.6,230,86,1002.2,0,.33,,10,16.8
172,고창,2023-04-29 12:00,15.4,.7,3.9,230,87,1002,0,.31,,10,16.5
172,고창,2023-04-29 13:00,13.9,.4,5,270,88,1002.1,0,.2,,10,15.1
172,고창,2023-04-29 14:00,14.1,1,1.5,110,87,1001.3,0,.32,,10,16.6
172,고창,2023-04-29 15:00,12.5,.1,5.8,270,87,1002.3,0,.15,,10,14.2
172,고창,2023-04-29 16:00,12.5,,3.5,290,85,1001.9,0,.25,,10,14.3
172,고창,2023-04-29 17:00,12.6,,3.3,290,76,1002.4,0,.36,,10,14.8
172,고창,2023-04-29 18:00,12.8,,4.7,290,70,1002.6,.1,.62,,9,14
172,고창,2023-04-29 19:00,11.8,,4.1,270,78,1003.3,0,.1,,8,12.6
172,고창,2023-04-29 20:00,11.4,,4.9,270,77,1004.3,0,.01,,10,11.8
172,고창,2023-04-29 21:00,10.1,,5.5,290,72,1005.3,,,,8,10.6
172,고창,2023-04-29 22:00,9.9,,3.6,290,70,1006,,,,9,10.4
172,고창,2023-04-29 23:00,9.7,,3.9,320,67,1006.1,,,,9,9.9
172,고창,2023-04-30 00:00,9.6,,2.8,320,72,1006.3,,,,9,10
172,고창,2023-04-30 01:00,9.5,,5.2,290,68,1006.5,,,,9,9.2
172,고창,2023-04-30 02:00,8.8,,2.1,320,73,1006.1,,,,6,8.7
172,고창,2023-04-30 03:00,8.2,,1,50,77,1005.8,,,,3,8.1
172,고창,2023-04-30 04:00,7,,.9,140,81,1005.8,,,,0,7
172,고창,2023-04-30 05:00,5.7,,1.3,90,87,1006.3,,,,0,6.5
172,고창,2023-04-30 06:00,5.1,,1.1,110,89,1006.4,0,.01,,0,6.2
172,고창,2023-04-30 07:00,6.3,,.7,110,89,1006.9,.8,.33,,0,7.4
172,고창,2023-04-30 08:00,9.7,,.7,20,83,1007.1,1,1.05,,1,11.1
172,고창,2023-04-30 09:00,12.7,,2.1,250,58,1007.3,1,1.8,,1,16.7
172,고창,2023-04-30 10:00,14.2,,3.5,270,55,1007.5,1,2.58,,0,20.2
172,고창,2023-04-30 11:00,16,,1.7,180,37,1007.1,1,3.14,,0,24.1
172,고창,2023-04-30 12:00,17.3,,3.7,200,34,1006.6,1,3.51,,0,26.7
172,고창,2023-04-30 13:00,18.8,,5.9,230,27,1006,1,3.61,,0,27.9
172,고창,2023-04-30 14:00,19.1,,7.4,250,29,1005.6,1,3.49,,0,27.9
172,고창,2023-04-30 15:00,19.1,,6.5,230,25,1005.7,1,3.13,,0,27
172,고창,2023-04-30 16:00,18.6,,7,230,27,1005.7,1,2.55,,0,25
172,고창,2023-04-30 17:00,18.5,,6.2,230,32,1005.6,1,1.83,,0,21.2
172,고창,2023-04-30 18:00,17.6,,3.6,230,38,1005.7,1,1.03,,0,18.2
172,고창,2023-04-30 19:00,15.7,,2.5,230,45,1005.8,.6,.32,,0,15.3
172,고창,2023-04-30 20:00,14.2,,1,160,53,1006.4,0,0,,0,13.2
172,고창,2023-04-30 21:00,13.1,,2.3,160,63,1006.9,,,,0,12.1
172,고창,2023-04-30 22:00,12.8,,3.6,180,66,1007.4,,,,0,11.5
